Branch,Talker,Event,Content,Key
Class,1,,몸이 안좋아서 조퇴라도 했나보지,
Class,니아,,아 감사합니다.,
Class,,,니아는 고개를 꾸벅 숙이고 뒤로 돌았다.,
Class,,RemoveTalker,1,
Class,니아,ChangeBGM,Momiji,
Class,,ChangeBackground,Classroom,
Class,Extra,AddTalker,1,
Class,,SelectTalker,1,
Class,,,다시 교실로 돌아오자 몇몇 애들이 니아에게 다가왔다.,
Class,미정,,호시코 찾으러 간다 하지 않았어?,
Class,니아,,아무래도 조퇴했다나봐,
Class,,,그 말에 모두 수긍했다.,
Class,,,얼마 전부터 몸이 안좋아 보인다는 이야기가 들리긴 했으니까,
Class,,,니아가 침울한 듯 보이자 주변 친구들이 화제를 바꿨다.,
Class,,,좋아하는 음식이 뭐냐던가 오늘 어디 놀러갈지 라던가,
Class,,,니아는 호시코에 대한 생각은 미뤄두고#지금 친구들과의 시간을 소중히 보내기로 했다.,
Class,,RemoveTalker,1,
0,,ResetKey,,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,HoshikoRoom,
0,,ChangeBGM,AsaNoKomorebi,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,호시코는 미리 준비를 마쳐 두었다.,
0,,,몸 상태도 온전히 회복했고 도착할 시간도 넉넉히 챙겨두었다.,
0,,,이제 나가기만 하면 되나?,
0,,,그런 생각을 하며 메시지를 하나 보냈다.,
0,,,오늘 마무리 작업 하는 날이니까 늦지 않게 와야해,
0,,,단순 작업이 많은 날인 만큼 우리가 할 일이 많았다.,
0,,,니아에게 문자를 남기곤 호시코가 먼저 출발했다.,
0,,ChangeBGM,Park,
0,,ChangeBackground,Riverside,
0,,,나가는 동안 틈틈히 핸드폰을 확인했다.,
0,,,하지만 문자 확인조차 되고 있지 않은 듯 보였다.,
0,,,이미 일어나 있을 시간일텐데,
0,,,나쁜 기억이 떠오르는 듯 했다.#그때도… 주말에 이 시간쯤 아니였나,
0,,ChangeBGM,Park2,
0,,,공원 중심지역에 도착하자 많은 사람들이 이미 떠들고 있었다.,
0,Extra,AddTalker,1,
0,,SelectTalker,1,
0,호시코,,팀장님 니아 보셨나요?,
0,팀장,,아 호시코왔구나.,
0,,,팀장님은 주변을 둘러보고 있었다.,
0,,,그러더니 호시코에게 대답해주었다.,
0,팀장,,아니 처음부터 와있었는데 본적은 없는 것 같아,
0,,,그 대답에 호시코는 생각에 빠졌다.,
0,,,심한 폭력행위가 반복되고있다.#니아가 연락을 받지 않는다.,
0,,,혹시? 라는 생각이 들었다,
0,,,하지만 작업 하기엔 시간이 넉넉치 않을텐데…,
0,팀장,,불안한거같은데 다녀온건 어때?,
0,호시코,,아 티 많이 났나요,
0,팀장,,그럼 우리가 얼마나 많이 봤는데,
0,,,그래 팀장님말대로 다녀오는게 나을지도 모른다.,
0,,,힘으론 말리긴 힘들겠지만…#여차하면 대신 맞는걸로라도 해결 할 수 있겠지.,
0,호시코,,죄송합니다 금방 찾아보고 올게요,
0,팀장,,이쪽은 걱정말고 다녀와,
0,,RemoveTalker,1,
0,,ChangeBGM,Precipice,
0,,,호시코는 저번에 니아가 있었던 장소를 떠올렸다.,
0,,,어쩌면 거기가 해답이지 않을까?,
0,,,점차 빨라지던 걸음속도는 어느새 달리는 상태까지 되었다.,
0,,ChangeBackground,Town,
0,,,어디로 가야 했더라?,
0,,,예전 니아와 함께 다니던 거리였다.#많이 보고 설명도 들었잖아,
0,,,호시코는 망설임 없이 앞으로 뛰어갔다.,
0,,,주변 사람들이 하나 둘 쳐다보긴 했지만 크게 신경쓰진 않는 눈치였다.,
0,,,호시코는 골목길 안으로 뛰어 들어갔다.,
0,,ChangeBackground,Alley,
0,,,골목길 안에는 사람들의 목소리가 들렸다.,
0,,,그 목소리는 본인이 잘 기억하는 목소리였다.,
0,,,다급히 그곳에 끼어들며 호시코는 외쳤다.,
0,호시코,,지금 뭐하는거야,
0,,,하지만 그곳에 보이는건 자신의 생각과는 많이 다른 장면이였다.,
0,,ChangeBGM,Rin,
0,Rin,AddTalker,0,
0,Nia,AddTalker,1,
0,Mari,AddTalker,2,
0,1,,호시코 안녕…,
0,0,,연락 안받는다고 찾으러 온거야? 굉장하네,
0,,,응?,
0,,,분명 소문으로는…,
0,,,호시코는 벙찐 표정으로 앞을 보고 있었다.,
0,,,하지만 지금 상황은 퍼진 이야기와 다소 달랐다.,
0,,,이런 골목길에 사람이 잘 지나다지 않는다는걸 이용한건가?,
0,1,,이게 무슨 상황이냐면,
0,호시코,,아냐 괜찮아 대충 알거같아,
0,,,시간이 지나자 어느정도는 이해할 수 있었다.,
0,,,기가 빠지는 기분이 드는건 어쩔 수 없나,
0,,,호시코는 크게 한숨을 내쉬고 자리에 앉았다.,
0,0,,그렇다고 다른 사람한테 이야기 하면 안돼,
0,2,,그리고 보니까 오늘 중요한 날이라 하지 않았어요?,
0,,,마리의 말에 니아는 날짜를 다시 확인했다.,
0,,,그리고 호시코의 문자까지 보고 나서야 왜 이곳까지 찾아온건지 알 수 있었다.,
0,1,,미..미안 미리 말했어야 했는데,
0,호시코,,아냐 무사하니까 괜찮아,
0,,,물론 마무리 작업도 중요한 일인건 맞았다.,
0,,,하지만 그것보다 이상황에 대한 이야기를 들어보는게 더 중요하겠지?,
0,,,호시코는 린을 보며 말을 던졌다.,
0,호시코,,그래서 이건 대체 뭐야,
0,0,,설명이 필요해?,
0,호시코,,이 상황말고 이렇게 한 이유 말야,
0,,,상황은 알기 쉬웠다.,
0,,,심하게 괴롭힘을 받는다 하면 누군가 안좋은 소문을 퍼트리는거 아닐까,
0,,,그런 이야기가 나올 수 도 있으니까,
0,,,그런데 저 린이 니아를 위해 그런 역할을 자처한다?,
0,,,호시코 입장에선 도저히 납득이 되지 않는 이야기였다.,
0,0,,대충 설명해줄게,
0,,,린은 모두에게 메시지함을 보여주며 말했다.,
0,,,그 안에는 카구야와 나눈 과자나 사탕 같은 것들에 대한 이야기가 적혀있었다.,
0,,,중간중간 다른 학생들의 이름도 적혀 있는 것이 보였다.,
0,1,,이게 뭐야?,
0,호시코,,암호문 같은건가,
0,,,평범한 간식에 대한 이야기라 하기엔 구조가 모두 같았다.,
0,,,게다가 그 내용 안에는 호시코나 니아에 대한 이야기도 적혀 있었다.,
0,,,니아는 같은 반이니 그렇다 치더라도 호시코가 있는게 정황상 어울리진 않았다.,
0,0,,맞아 나는 카구야의 부탁으로 엇나갔다 말하는 애들을 교정해주고 다녔어,
0,호시코,,교정?,
0,,,교정이라는게 분명…,
0,,,전에 경험을 떠올려보면 상황을 알기 쉬웠다.,
0,,,때리는걸 말하는거겠지,
0,,,그걸 교정이라고 말하고 있는거지?,
0,,,왠지 모를 두통이 느껴지는 것만 같았다..,
0,호시코,,일단 그렇다 치고… 최근에도 니아에 대한 이야긴 많은데?,
0,0,,그치? 이상하잖아 완전 멀쩡한 아이같은데,
0,,,린은 니아를 보며 말했다.,
0,,,저번에 말했던 제대로 행동하면 때리지 않는다는게 그런 의미였던건가?,
0,,,이해가 되지않지만 원리는 알 수 있었다.,
0,,,그렇구나 그런…일을 하고 있었구나…,
0,호시코,,아니,
0,,,뭔가를 말하려했으나 말이 나오지 않았다.,
0,,,뭐 이런 애가 다있어?,
0,,,니아는 이 이야기를 납득한건가 싶어서 쳐다봤지만#니아또한 비슷한 상황인듯 보였다.,
0,0,,아무튼 카구야가 그냥 괴롭히고 싶어서 나한테 부탁을 하는게 아닐까?,
0,,,린은 기분나쁘다는 듯 이야기 했지만 다들 아무 대답도 하지않았다.,
0,,,애초에 답을 요구하는 말도 아니였으니까,
0,0,,그래서 니아랑 이야기를 좀 해봤거든,
0,호시코,,그 결과가 이렇고,
0,,,천천히 생각해보자,
0,,,저렇게 지속적으로 요청을 하는 걸 봐선 카구야가 린이 잘 하고 있다고 믿고 있는거지,
0,,,최근에도 이런 저런 사람들을 지목하는 문자가 있었다.,
0,,,그럼 이 목적이란건 저 문자가 목적인가?,
0,호시코,,이걸 증거라고 하기엔 조금 어렵지 않을까,
0,1,,목적은 그게 아니야,
0,,,다른 목적이 역시 있지?,
0,,,호시코는 니아를 마주봤다.,
0,1,,우리 목적은 카구야가 다른 짓을 못하게 억제하는게 목표야,
0,,,억제가 되나,
0,,,왜 저런 생각을 하게 됐을까,
0,호시코,,난 잘 모르겟어,
0,0,,이렇게 매번 관련된 일에 이름이 나오는게 과연 달가운 일일까?,
0,,,아,
0,,,호시코는 그제서야 다른 말들을 이해 할 수 있었다.,
0,,,애초에 의리로 다져진 사이는 아니라는 것,
0,,,하나 둘 잡히는 사람마다 같은 진술을 한다면 쉽게 넘어가진 못한다는…,
0,,,잠깐,
0,호시코,,야 린 너는 어쩌고,
0,,,크게 소문이 날 정도라 한다면 가장 먼저 이야기가 나올 상대는 뻔했다.,
0,,,그걸 알고도 그런 짓을 한다고?,
0,2,,나도 말려보긴 했어,
0,0,,솔직히 잘 한건 아니잖아? 혼나는게 맞지,
0,,,호시코는 니아를 쳐다봤다.,
0,,,니아도 고개를 저으며 린을 보고 있을 뿐이였다.,
0,호시코,,일단 상황은 알겠는데 오늘은 좀 중요한 날이거든,
0,,,이 이야기는 잠시 내려두는게 맞는 것 같았다.,
0,,,더 이상 생각하기엔 머리가 아플 지경이였으니까,
0,,,호시코는 다음 말을 이었다.,
0,호시코,,오늘 인력이 부족한 날이라 하거든 적어도 니아는 보내줄 수 없어?,
0,2,,우리도 도울까?,
0,,,마리의 말에 린도 고개를 끄덕였다2,
0,0,,고양이 손이라도 도움이 된다면 가야지,
0,,,괜찮겠지?,
0,,,호시코는 시간을 확인했다.#30분 정도 지난 듯 보였다.,
0,,,지금 바로 돌아간다면 그렇게 늦진 않겠지,
0,호시코,,그럼 둘은 천천히 따라와,
0,0,,그래야지 공원에서 봐,
0,,RemoveTalker,0,
0,,RemoveTalker,2,
0,,ChangeBGM,Nia,
0,1,,미안 말도 없이 이런걸 해서,
0,호시코,,너 진짜…,
0,,,한소리 하고싶다는 생각이 없는 건 아니였다,
0,,,가슴이 철렁 내려앉는 기분이였으니까,
0,,,하지만 호시코는 이번일은 넘기기로 했다.,
0,호시코,,됐어 무사한거면 충분해,
0,,SelectTalker,-1,
0,,,니아를 데리고 먼저 골목길을 빠져 나왔다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Town,
0,,SetTimer,0.5,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Riverside,
0,,ChangeBGM,Park2,
0,,,둘은 무사히 공원에 돌아왔다.,
0,,,한곳은 짐을 옮기고 있었고 다른곳은 전기공사를 새로 하는듯 보였다.,
0,,,상황은 그렇게 보였다.,
0,1,,그럼 팀장님한테 갈까?,
0,호시코,,뭐 해야하는지 물어보자,
0,,,둘은 공원 안쪽으로 걸어갔다.,
0,팀장,,어 둘다 늦진 않았네,
0,1,,죄송해요 늦게와서,
0,팀장,,아냐 괜찮아,
0,,,호시코는 그 장면을 뒤에서 보고 있었다.,
0,,,그래도 처음 봤을때보단 말거는게 익숙해진 느낌이 들었다.,
0,,,확실히 니아도 많이 변했구나,
0,,,역시 같이 다니기엔 나같은건 너무 위험하겠지,
0,,,타케시가 했던 말이 생각났다.,
0,,,새 친구가 다치는걸 보고 싶은가봐,
0,,,서서히 멀어진다면 잘 넘어갈 수 있지 않을까,
0,,,전에 보니 새로운 친구들도 많이 사귄거 같던데,
0,1,,호시코  뭐해?,
0,,,호시코는 결심했다.,
0,,,외로운 일이 될 순 있겠지만 소중한 친구를 다치게 하는건 역시 좋지 않았다.,
0,,,오늘 이후론 더 조심해서 다녀야겠네,
0,호시코,,지금 갈게,
0,,SelectTalker,-1,
0,,,둘은 같이 이곳 저곳을 다녔다.,
0,,,편의점 물류 상자를 옮기기도 하고,
0,,,풍경화가 잘 그려졌는지에 대해 이야기도 나누고,
0,,,CCTV가 잘 작동 하는지 체크도 하고,
0,,,남은 쓰레기를 함께 치웠다.,
0,,,린이랑 마리는 다른 곳에 껴서 많은 도움을 준 듯 보였다.,
0,,,다시 생각해도 좀 찝찝한 이야긴데…,
0,,,다른 방법은 없나?,
0,,,이리 저리 치이는 상황도 금방 끝났다.,
0,,,모든 활동이 끝난 이후엔 근사한 느낌의 공원으로 보였다.,
0,,,처음 이사왔을때가 생각나는 모습이였다.,
0,,,호시코는 멍하니 앞을 보고있었다.,
0,1,,팀장님이 지금까지 고생했데,
0,,,니아는 아이스크림 하나를 들고왔다.,
0,,,호시코는 아이스크림을 건내받았다.,
0,호시코,,그럼 이제 이것도 끝인가?,
0,1,,그치 게다가 직원도 새로 고용한다고 하더라,
0,,,다시 관리가 되는거구나,
0,,,그럼 저번만큼 심하게 되진 않겠네,
0,,,긴 시간동안 했던 만큼 만족스러운 결과물이였다.,
0,1,,오늘은 집에 데려다줄래?,
0,호시코,,오랜만에 나쁘지 않지,
0,,,호시코는 니아와 같이 발맞춰 걸어갔다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Town,
0,Var,If,0,
0,==,,2,FD
0,,IfEnd,,CC
CC,,ChangeBGM,CottonCandy,
FD,,ChangeBGM,Field1,
0,,ResetKey,,
0,,,니아는 새로 사귄 친구와 관련된 이야기를 잔뜩 펼쳐놓았다.,
0,,,자신은 잘 지내고 있다는 것을 보여주고 싶다는 마음이였을 것이다.,
0,,,호시코는 그 이야기를 들으며 여러 리액션을 하고 있었다.,
0,,,좋은일이라던가 잘됐다거나,
0,1,,내 이야기를 너무 많이했네,
0,호시코,,아냐 잘 지내는거 같아서 기분이 좋네,
0,,,기분이 좋은가,
0,,,호시코의 표정을 보던 니아는 되물었다.,
0,1,,진짜?,
0,호시코,,그렇지 나쁠게 있어?,
0,,,평소라면 그렇구나 하고 넘어갈 정도의 일이였다.,
0,,,하지만 그때 나에게 그런 말을 하지 않았던가,
0,,,가깝지만 먼 느낌이 든다고,
0,,,니아는 그 말이 어떤 느낌인지 잘 알 수 있었다.,
0,1,,거짓말,
0,호시코,,엥? 거짓말이라니,
0,,StopBGM,,
0,,FadeOut,1,
0,,RemoveTalker,1,
0,Nia,AddTalker,0,
0,Hoshiko,AddTalker,2,
0,,ChangeBGM,Itukano,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,SelectTalker,0,
0,,,호시코는 영문도 모르겠다는 것처럼 되물었지만 니아는 알 수 있었다.,
0,,,뭔가를 숨기고있구나.#나에게 전혀 알릴 생각이 없구나,
0,,,년단위로 지낸 친구만큼은 아니지만 굉장히 많은 시간을 보냈다.,
0,,,그로인해 서로에대한 것은 많이 안다고 말할 수 있을 정도였다.,
0,,,그 경험이 말하고 있었다.,
0,Nia,,말 못하는 이유라도 있는거야?,
0,Hoshiko,,별건 아니고…. 많이 부럽다 생각했거든,
0,,,호시코는 그렇게 얼머부렸다.,
0,,,왜 자신에게 숨기고 싶어하는지 알 것 같은 말이였다.,
0,Nia,,다시 전처럼 자주 놀까?,
0,Hoshiko,,시간날때 자주 말 걸어주는걸로 충분해,
0,Nia,,그래 알겠어,
0,,,뭔가 석연찮은 반응이긴 했지만 뭐라 이야기 할 순 없었다.,
0,,,배려 받고 있는거겠지,
0,,,그럼 고맙게 그 마음을 받아들이는게 좋다 생각 들었다.,
0,,,대부분의 일이 해결되었다.,
0,,,공원도 추억이 떠오를 정도로 평온한 상태가 되었다.,
0,,,호시코의 일도 도와주고 싶지만 지금 당장은 방법이 없었다.,
0,,,카구야에 관한걸로 크게 터진다면 호시코도 해결 되지 않을까,
0,,,그런 생각이 막연하게 들었다.,
0,,SelectTalker,2,
0,,,호시코는 뒤늦게 자신의 말을 인지했다.#그럼에도 다행히 니아는 추가로 물어보진 않았다.,
0,,PlaySE,Walk,
0,,SelectTalker,-1,
0,,ChangeBackgroundByMove,NiaHomeOutfront,
0,,StopBGM,,
0,,FadeOut,1,
0,,RemoveTalker,0,
0,,RemoveTalker,2,
0,Hoshiko,AddTalker,1,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,니아는 집 문 앞까지 도착했다.,
0,,,호시코는 조심히 들어가라는 말과 함께 고개 돌려 사라졌다.,
0,,RemoveTalker,1,
0,,,뭔가… 잘못된 거 같아,
0,,,뒤늦게 그런 생각이 들었다.,
0,,,부럽다는 말도 끝까지 보고 있지 않은 것도 사소하다면 사소한 변화였다,
0,니아,,뭔가 불안해,
0,,,니아는 나쁜 생각을 떨쳐내고 집 안으로 들어갔다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,NiaRoom,
0,,ChangeBGM,AsaNoKomorebi,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,니아가 침대에서 일어났다.,
0,,,핸드폰 시게를 한번 보고는 이젠 빨리 일어날 필요가 없다는걸 다시 떠올렸다.,
0,,,핸드폰을 내려놓고 커튼을 치고 다시 잠에 빠졌다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,HoshikoRoom,
0,,ChangeBGM,Home,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,그 시간 호시코는 텅 빈 냉장고를 보고 있었다.,
0,,,안에는 아무 것도 들어 있지 않았다.,
0,호시코,,그래…,
0,,,장보러 가긴 해야겠다,
0,,,호시코는 겉옷을 대충 걸치고 밖으로 나갔다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Riverside,
0,,SetTimer,0.5,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Town,
0,,,공원을 지나 마트에 도착하게 되었다.,
0,,,사야하는 것들을 다시 떠올리던 그때였다.,
0,,ChangeBGM,Takeshi,
0,Takeshi,AddTalker,1,
0,1,,흐음? 다시 눈에 띄지 말라 안했던가,
0,호시코,,같은 지역에 살면서 말이 되는 소리를 해야지,
0,1,,뭐?,
0,,,호시코의 한마디에 타케시의 표정이 찌그러졌다.,
0,호시코,,뭐 이번엔 어디로 따라오라 하게?,
0,1,,말 안해도 아네,
0,,,타케시는 손짓하더니 먼저 걸어가기 시작했다.,
0,,,이대로 도망쳐도 되지 않을까,
0,,,그런 생각도 들었지만 이미 니아의 존재를 알아버린 이후였다.,
0,,,기분나쁘다고 그쪽에 손을 벌릴 수 도 있다,
0,,,조금만 증거를 더 모우면 확실히 보낼 수 있어.,
0,,,그간 순순히 당해준건 아니였다.,
0,,,착실히 하나 둘 증거를 모우고 있었다.,
0,,StopBGM,,
0,,FadeOut,1,
0,,RemoveTalker,1,
0,Rin,AddTalker,0,
0,Mari,AddTalker,2,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,Rin,,저기 걸어가는거 호시코아냐?,
0,Mari,,앞에는 타케시가 가는거 같은데,
0,,FadeOut,1,
0,,RemoveTalker,0,
0,,RemoveTalker,2,
0,Takeshi,AddTalker,1,
0,,ChangeBGM,QuietRaid,
0,,SetTimer,0.5,
0,,ChangeBackground,Alley,
0,,StartBGM,,
0,,FadeIn,1,
0,,,타케시는 주변을 둘러보았다.,
0,,,주변에 사람은 없는지 사진을 찍는건 없는지,
0,,,그 모든걸 확인하고는 호시코에게 다가왔다.,
0,1,,요즘 들어 건방져?,
0,호시코,,가만히 있으면 무시한다고 할거아냐?,
0,,SelectTalker,-1,
0,,PlaySE,Hit,
0,Red,Flash,0.75,
0,,,그 한마디와 함께 호시코는 반쯤 하늘을 날았다.,
0,,,타케시가 그 앞에서 신경질 적인 얼굴로 호시코를 내려다 보고있었다.,
0,1,,보자보자 하니까 요즘 선을 자주넘네?,
0,호시코,,이런 거 밖에 못하면서 말이 많아,
0,,,떨리는 목소리로 이어진 말은 충분히 신경을 긁는데 충분 한 듯 했다.,
0,1,,그래 오늘이 니 제삿날이야,
0,,StopBGM,,
0,,FadeOut,1,
0,,,그 이후론 말 그대로 밟히는 상황이 이어졌다.,
0,,,걷어차이고 밟히고,
0,,,그럼에도 호시코는 아무 말도 하지 않았다.,
0,,PlaySE,Hit,
0,Red,Flash,0.75,
0,,PlaySE,Hit,
0,,SetTimer,0.25,
0,,PlaySE,Hit,
0,Red,Flash,0.25,
0,,ChangeBGM,Rin,
0,,RemoveTalker,1,
0,Rin,AddTalker,0,
0,Takeshi,AddTalker,2,
0,,SelectTalker,0,
0,???,,저런 놈은 맞아야 정신을 차리는거지?,
0,,FadeIn,1,
0,,SelectTalker,2,
0,,StartBGM,,
0,,,뒤에서 들리는 소리에 타케시는 고개를 돌렸다,
0,,PlaySE,Hit,
0,Red,Flash,0.75,
0,,,그리고 그대로 얼굴에 주먹을 맞고 넘어졌다.,
0,2,,너는 뭐야,
0,0,,어? 그냥 지나가던 길인데?,
0,,,타케시는 린을 크게 훑어보았다.,
0,,,하지만 자신이 아는 사람중에 저런 애는 없었다.,
0,0,,뭐 더 해보려고?,
0,,,자신을 향한 도발에 타케시는 주먹을 휘둘렀다.,
0,,,그리고 그 선택이 잘못되었음은 금방 알 수 있었다.,
0,,,묵직한 타격음과 함께 타케시의 얼굴이 찌그러졌다.,
0,,,린은 손을 대충 털더니 타케시한테 다가갔다.,
0,0,,그러게 약한 녀석이 사람을 괴롭혀서 쓰나,
0,,,린이 선심 썻다는듯 손으로 가라는 신호를 주었다.,
0,,PlaySE,Walk,
0,,,타케시는 그대로 몸을 돌려 골목길을 빠져나갔다.,
0,,RemoveTalker,2,
0,,ChangeBGM,Mari,
0,Mari,AddTalker,2,
0,2,,호시코는 어때?,
0,0,,이제 보려고,
0,,,호시코는 들리는 목소리에 정신을 잡았다.,
0,,,자신을 굴리듯 뒤집은 둘은 익숙한 사람들이였다.,
0,0,,그러게 왜 그렇게 도발을 해,
0,호시코,,자꾸 대단한척 하는게 어이가 없잖아,
0,,,그 말에 린도 고개를 끄덕였다.,
0,2,,그래도 이번엔 큰일 날번했어,
0,호시코,,괜찮아 늘 이정도인걸,
0,,,어차피 똑같이 당할바에는 기분이라도 나쁘게 해야지,
0,,,그런 생각으로 한 행동이였다.,
0,0,,이 상태로 걸어다닐 순 있어?,
0,호시코,,아마… 한동안은 어려울걸,
0,,,중간에 멈춘거라곤 하지만 최근들어 괴롭힘의 강도는 늘 이정도였다.,
0,,,전에는 기분 나쁜것 취급하던 느낌이였는데..,
0,0,,부축이라도 해줘?,
0,호시코,,조금만 쉬면 일어날 수 있어,
0,,,호시코는 숨을 크게 들이마셨다.#그래도 조금만 더 쉬면 움직일 수 있겠지,
0,,,린이나 마리 이 둘한테 들킨것 정도는 크게 문제되는 상황은 아니였다.,
0,호시코,,그래도 둘한테만 들켜서 다행이네,
0,2,,들키면 안되는거야?,
0,,,마리의 말에 호시코는 긍정했다.,
0,호시코,,그래도 나쁜거 다 떨쳐내고 지내는 애한테 이런 모습 보이는건 좀 그렇지,
0,,,가능하면 이런 모습을 보이고 싶지는 않았다.,
0,,,그런 마음도 무색하게 마리는 우물쭈물 거리며 말했다.,
0,2,,니아도 곧 올걸?,
0,호시코,,응?,
0,,,린은 덤덤하게 말했다.,
0,0,,어차피 걔도 어렴풋이 알았을거아냐?,
0,,,린의 말은 틀린 말은 아니였다.,
0,,,아무 일 없이 몸이 안좋아 조퇴한다는거 부터가 말이 안되긴하니까,
0,,,이미 부른건 확실한 상황인듯 보였다.,
0,,,그럼 어떻게 말을 해야할까 그 부분에 대해서 생각하고 있을때였다.,
0,0,,그나저나 니아와 친한 너를 이렇게 한다는건,
0,Nia,AddTalker,1,
0,0,,또 개짓인가,
0,2,,아마도 그렇지 않을까?,
0,,ChangeBGM,FatefulEncounter,
0,,,골목길로 뛰어 들어온 니아가 호시코의 상태를 확인했다.,
0,호시코,,표정이 왜그래? 난 괜찮아,
0,,,니아의 표정은 새하얗게 질린 느낌이였다.,
0,0,,너무 걱정하진 마 크게 다치진 않았어,
0,1,,응…,
0,,,니아의 모습에 호시코는 적절히 당황할 수 밖에 없었다.,
0,,,어쩌면 지금까지 생각한게 완전히 잘못됐다 생각이 들 정도였다.,
0,0,,그럼 난 주변에 그녀석 있나 좀 보러갈게,
0,2,,둘 다 다음에 보자,
0,,RemoveTalker,0,
0,,RemoveTalker,2,
0,,,두 사람은 그 말을 끝으로 사라졌다.,
0,,,호시코는 니아에게 무슨 말을 해야하나 감도 오지 않았다.,
0,,,이래서 곤란하다 했던건데…,
0,호시코,,일어서기 불편한데 조금만 뒤로 가주지 않을래?,
0,1,,응,
0,,,니아는 조금 뒤로 물러났다.,
0,,,호시코는 자세를 잡고 상체를 일으켰다.,
0,,,그 후엔 니아에게 눈을 맞췄다.,
0,호시코,,많이 놀란거 같은데 심호흡이라도 할까,
0,1,,왜 말 안했어?,
0,,,왜 말 안했냐니,
0,,,호시코는 아무 말도 하지 못했다.,
0,,,그도 그럴게 이런 모습을 보여주고 싶지 않아 피한게 컸기 때문이였다.,
0,,,이미 상황이 이렇게 됐는데 숨길 필요가 있을까?,
0,1,,떠나진 않을거지?,
0,호시코,,가긴 어딜가 당연히 안가지,
0,,,그렇게 말을 하며 니아의 표정을 살폈다.,
0,,,평소와는 전혀 다른 딱딱한 표정이였다.,
0,,,지금까지 봤던 모습과 이질감이 너무나 컸다.,
0,,,처음 괴롭힘을 당할때도 이런 느낌은 보이지 않았다.,
0,호시코,,괜찮아?,
0,,,분명 말을 건내고 있음에도 전해지는 느낌이 들지 않았다.,
0,,,호시코가 자리에서 일어나 니아를 일으켜 세웠다.,
0,,,일으키려는 행동을 하자 스스로 일어나기는 했다.,
0,호시코,,많이 안좋아 보이는데 집으로 돌아갈까?,
0,1,,그러자,
0,,,어쩌면 내가 알지 못하는 것들이 있는게 아닐까,
0,,,호시코는 니아를 집에 돌려보내는게 우선이라 생각이 들었다.,
0,,,호시코가 먼저 손을 내어주었고 니아는 호시코의 팔을 붙잡았다.,
0,,,둘은 천천히 니아의 집을 향해 걸었다.,
0,,ChangeBackgroundByMove,Town,
0,,SetTimer,0.5,
0,,ChangeBackgroundByMove,NiaHomeOutfront,
0,,,니아는 집에 도착하자 열쇠로 방 문을 열었다.,
0,,,이대로 돌아가기엔 니아의 상태가 많이 좋지 않아보였다.,
0,,ChangeBackgroundByMove,NiaLivingRoom,
0,호시코,,실례합니다.,
0,,,호시코는 안으로 들어오며 주위를 살폈다.,
0,,,옆으론 윗층으로 올라가는 길이 보였고 앞에는 소파가 눈에 들어왔다.,
0,,,니아의 방은 어디지?,
0,호시코,,혹시 방은 2층이야?,
0,,,니아는 대답 없이 고개를 끄덕이고 있었다.,
0,,,일단 방까지 데려다주자,
0,,,니아의 손을 잡고 호시코는 위로 끌었다.,
0,,,올라온 뒤에는 어디가 니아의 방인지 알 수 있었다.,
0,,ChangeBackground,NiaRoom,
0,,,니아의 방에 들어온 후 니아는 침대에 앉아 있었다.,
0,,,정말 충격이 크긴 했구나,
0,,,억지로 숨기려 했던게 괜히 더 미안해지는 기분이 들었다.,
0,,,호시코는 주변을 보던 중 액자 하나가 눈에 들어왔다.,
0,,,액자 안에는 니아로 보이는 어린 아이와 그녀의 가족이 있는 걸로 보였다.,
0,,,다만 사진 속 남자의 머리카락 색상이 얼마전 뵈었던 분과는 다르다는걸 알 수 있었다.,
0,,,니아는 옆에서 들린 소리에 고개를 돌렸다.,
0,,,그리고 액자가 가장 먼저 눈에 들어왔다.,
0,1,,그거 줘,
0,호시코,,응 여기있어,
0,,,호시코는 니아에게 액자를 쥐어주었다.,
0,,,액자를 어루만지는 모습과 다른 모습의 가족사진…,
0,,,어쩌면 니아는 가족과 이별한게 아닐까,
0,,,추측일 뿐인 이야기였지만 너무나 잔인했다.,
0,,,호시코가 문을 나서려 하자 니아는 호시코를 보고 있었다.,
0,호시코,,조금 더 있다갈가?,
0,1,,바쁜거야?,
0,,,엇나간 듯한 모습이 익숙하진 않다지만 안정이 될때까진 있어줘야 하지 않을까,
